crystal_id,canary_id,name,reason
21106,21106,harvested root,same-id-same-name
21107,21107,harvested root,same-id-same-name
21108,21108,remains of an glooth blob,same-id-same-name
21109,21109,remains of an glooth blob,same-id-same-name
21110,21110,remains of a rot elemental,same-id-same-name
21111,21111,remains of a rot elemental,same-id-same-name
21112,21112,remains of a rot elemental,same-id-same-name
21113,21113,dead devourer,same-id-same-name
21114,21114,dead devourer,same-id-same-name
21123,21123,dead body of Quandon,same-id-same-name
21124,21124,necrometer,same-id-same-name
21125,21125,red lever,same-id-same-name
21126,21126,yellow lever,same-id-same-name
21127,21127,green lever,same-id-same-name
21128,21128,violet lever,same-id-same-name
21129,21129,lever,same-id-same-name
21130,21130,lever,same-id-same-name
21131,21131,lever,same-id-same-name
21132,21132,lever,same-id-same-name
21133,21133,RESERVED SPRITE,same-id-same-name
21137,21137,pint of glooth,same-id-same-name
21138,21138,stone floor,same-id-same-name
21139,21139,sewer cover,same-id-same-name
21140,21140,rungs in the wall,same-id-same-name
21141,21141,bundle of letters,same-id-same-name
21142,21142,ominously glowing pill,same-id-same-name
21143,21143,glooth sandwich,same-id-same-name
21144,21144,bowl of glooth soup,same-id-same-name
21145,21145,bottle of glooth wine,same-id-same-name
21146,21146,glooth steak,same-id-same-name
21147,21147,particle accelerator,same-id-same-name
21148,21148,valve,same-id-same-name
21149,21149,metal statue,same-id-same-name
21150,21150,rubble,same-id-same-name
21151,21151,valve,same-id-same-name
21152,21152,strangely coloured glooth,same-id-same-name
21153,21153,supply crate,same-id-same-name
21154,21154,glooth potion,same-id-same-name
21155,21155,supply crate,same-id-same-name
21156,21156,supply crate,same-id-same-name
21157,21157,RESERVED SPRITE,same-id-same-name
21158,21158,glooth spear,same-id-same-name
21159,21159,floating crate of turnips,same-id-same-name
21160,21160,RESERVED SPRITE,same-id-same-name
21161,21161,mootant armor rack,same-id-same-name
21162,21162,RESERVED SPRITE,same-id-same-name
21163,21163,mootant armor rack,same-id-same-name
21164,21164,glooth cape,same-id-same-name
21165,21165,rubber cap,same-id-same-name
21166,21166,mooh'tah plate,same-id-same-name
21167,21167,heat core,same-id-same-name
21168,21168,alloy legs,same-id-same-name
21169,21169,metal spats,same-id-same-name
21170,21170,gearwheel chain,same-id-same-name
21171,21171,metal bat,same-id-same-name
21172,21172,glooth whip,same-id-same-name
21173,21173,moohtant cudgel,same-id-same-name
21174,21174,mino lance,same-id-same-name
21175,21175,mino shield,same-id-same-name
21176,21176,execowtioner axe,same-id-same-name
21177,21177,cowtana,same-id-same-name
21178,21178,glooth club,same-id-same-name
21179,21179,glooth blade,same-id-same-name
21180,21180,glooth axe,same-id-same-name
21181,21181,RESERVED SPRITE,same-id-same-name
21182,21182,glob of glooth,same-id-same-name
21183,21183,glooth amulet,same-id-same-name
21184,21184,cup of cowcoa,same-id-same-name
21185,21185,nozzle for cowcoa,same-id-same-name
21186,21186,control unit,same-id-same-name
21187,21187,cup of cowcoa,same-id-same-name
21188,21188,vial of coloured glooth,same-id-same-name
21189,21189,vial of coloured glooth,same-id-same-name
21192,21192,mono detector,same-id-same-name
21193,21193,metal jaw,same-id-same-name
21194,21194,slime heart,same-id-same-name
21195,21195,poisoned fang,same-id-same-name
21196,21196,necromantic rust,same-id-same-name
21197,21197,slimy leaf tentacle,same-id-same-name
21198,21198,metal toe,same-id-same-name
21199,21199,giant pacifier,same-id-same-name
21200,21200,moohtant horn,same-id-same-name
21201,21201,execowtioner mask,same-id-same-name
21202,21202,mooh'tah shell,same-id-same-name
21203,21203,glooth bag,same-id-same-name
21204,21204,cowbell,same-id-same-name
21208,21208,strange probing device,same-id-same-name
21212,21212,the ashes of a device,same-id-same-name
21213,21213,soothe bloom,same-id-same-name
21214,21214,pint of glooth,same-id-same-name
21215,21215,pint of glooth,same-id-same-name
21216,21216,cool gloothy mixture,same-id-same-name
21217,21217,green light,same-id-same-name
21218,21218,Lisa's doll,same-id-same-name
21219,21219,one hit wonder,same-id-same-name
21220,21220,RESERVED SPRITE,same-id-same-name
21221,21221,jammed sewer grate,same-id-same-name
21290,21290,lever,same-id-same-name
21291,21291,juicy roots,same-id-same-name
21292,21292,feedbag,same-id-same-name
21293,21293,note pinned on the wall,same-id-same-name
21294,21294,parquet floor,same-id-same-name
21295,21295,glooth backpack,same-id-same-name
21296,21296,broken opticorder forge,same-id-same-name
21297,21297,pungs in the wall,same-id-same-name
21298,21298,sewer grate,same-id-same-name
21299,21299,RESERVED SPRITE,same-id-same-name
21300,21300,unknown item,same-id-same-name
21301,21301,crude primitive printout,same-id-same-name
21314,21314,shallow water,free-crystal-id-preserved
21323,21323,imported water pipe,same-id-same-name
21341,21341,loose stone pile,same-id-same-name
21342,21342,hole,same-id-same-name
21343,21343,RESERVED SPRITE,same-id-same-name
21344,21344,hole,same-id-same-name
21345,21345,stone floor,same-id-same-name
21346,21346,stone floor,same-id-same-name
21347,21347,RESERVED SPRITE,same-id-same-name
21348,21348,scorcher,same-id-same-name
21349,21349,RESERVED SPRITE,same-id-same-name
21350,21350,chiller,same-id-same-name
21351,21351,light stone shower rune,same-id-same-name
21352,21352,lightest missile rune,same-id-same-name
21365,21365,stairs,same-id-same-name
21372,21372,Mr Jones's piano,same-id-same-name
21373,21373,forlorn shovel,same-id-same-name
21374,21374,closed trapdoor,same-id-same-name
21375,21375,lost rope,same-id-same-name
21376,21376,RESERVED SPRITE,same-id-same-name
21377,21377,dawnfire derb plant,same-id-same-name
21378,21378,torn log book,same-id-same-name
21379,21379,strange amulet,same-id-same-name
21380,21380,hole,same-id-same-name
21383,21383,stone of insight,same-id-same-name
21387,21387,small lit pagoda,same-id-same-name
21388,21388,lion's mane flower,same-id-same-name
21389,21389,lion's mane flower,same-id-same-name
21390,21390,slightly feline statue,same-id-same-name
21391,21391,ornamented stone pedestal,same-id-same-name
21392,21392,silver key (Key:0010),same-id-same-name
21393,21393,krailos,same-id-same-name
21394,21394,well with a lion-like face,same-id-same-name
21400,21400,spellbook of the novice,same-id-same-name
21401,21401,broken wooden shield,same-id-same-name
21402,21402,Old Nasty,same-id-same-name
21410,21410,unknown item,same-id-same-name
21411,21411,shopping bag,same-id-same-name
21412,21412,dead explorer,same-id-same-name
21413,21413,old parchment,same-id-same-name
21414,21414,shallow water,same-id-same-name
21415,21415,bed,same-id-same-name
21416,21416,worn out pirate boots,same-id-same-name
21417,21417,worn dress,same-id-same-name
21418,21418,smelly leather legs,same-id-same-name
21425,21425,parchment,same-id-same-name
21426,21426,broken brown glass,same-id-same-name
21427,21427,paladin's bow,same-id-same-name
21428,21428,ununsed simple arrow,same-id-same-name
21429,21429,broken wooden shield,same-id-same-name
21430,21430,simple dagger,same-id-same-name
21431,21431,scorcher,same-id-same-name
21432,21432,lightest missile rune,same-id-same-name
21433,21433,chiller,same-id-same-name
21434,21434,light stone shower rune,same-id-same-name
21435,21435,black knight doll,same-id-same-name
21436,21436,black knight doll,same-id-same-name
21437,21437,stone tile with a socket,same-id-same-name
21438,21438,fountain,same-id-same-name
21439,21439,Lion's Heart,same-id-same-name
21440,21440,stone tile with a socket,same-id-same-name
21441,21441,stone tile with a socket,same-id-same-name
21442,21442,stone tile with a socket,same-id-same-name
21443,21443,stone rubbish,same-id-same-name
21444,21444,RESERVED SPRITE,same-id-same-name
21445,21445,war backpack,same-id-same-name
21446,21446,dead woodling,same-id-same-name
21447,21447,dead woodling,same-id-same-name
21448,21448,dead woodling,same-id-same-name
21449,21449,dead woodling,same-id-same-name
21450,21450,dead meadow strider,same-id-same-name
21451,21451,dead meadow strider,same-id-same-name
21452,21452,dead meadow strider,same-id-same-name
21453,21453,dead meadow strider,same-id-same-name
21454,21454,dead dawnfly,same-id-same-name
21455,21455,dead dawnfly,same-id-same-name
21456,21456,dead dawnfly,same-id-same-name
21457,21457,dead dawnfly,same-id-same-name
21462,54269,red flame,new-free-id
21463,54270,blue flame,new-free-id
21464,54271,violet flame,new-free-id
21465,54272,yellow flame,new-free-id
21466,21466,ewer with holy water,same-id-same-name
21467,21467,translation scroll,same-id-same-name
21468,21468,translation scroll,same-id-same-name
21469,21469,eggs of a sacred snake,same-id-same-name
21470,21470,simple arrow,same-id-same-name
21471,21471,dead sacred snake,same-id-same-name
21474,21474,dead sacred snake,same-id-same-name
21475,21475,dead sacred snake,same-id-same-name
21476,21476,dead snake,same-id-same-name
21477,21477,lava,same-id-same-name
21500,21500,water vortex,same-id-same-name
21501,21501,dirt floor,same-id-same-name
21502,21502,pendulum clock,same-id-same-name
21503,21503,globe of the Tibian world,same-id-same-name
21504,21504,vial of medusa blood,same-id-same-name
21505,21505,flask with oil and blood,same-id-same-name
21506,21506,flask of Medusa's Ointment,same-id-same-name
21507,21507,pinch of crystal dust,same-id-same-name
21554,21554,small crystal bell,same-id-same-name
21564,21564,stairs,same-id-same-name
21565,21565,ramp,same-id-same-name
21566,21566,stairs,same-id-same-name
21567,21567,ramp,same-id-same-name
21568,21568,stairs,same-id-same-name
21569,21569,ramp,same-id-same-name
21570,21570,stairs,same-id-same-name
21571,21571,ramp,same-id-same-name
21572,21572,bloodstained crystal,same-id-same-name
21573,21573,wooden grinder,same-id-same-name
21574,21574,RESERVED SPRITE,same-id-same-name
21695,21695,RESERVED SPRITE,same-id-same-name
21738,21738,RESERVED SPRITE,same-id-same-name
21739,21739,water vortex,same-id-same-name
21740,21740,water vortex,same-id-same-name
21741,21741,hot geyser,same-id-same-name
21742,21742,RESERVED SPRITE,same-id-same-name
21743,21743,strange machine,same-id-same-name
21744,21744,strange machine,same-id-same-name
21745,21745,Brandon's wedding ring,same-id-same-name
21746,21746,cursed gold,same-id-same-name
21747,21747,seacrest pearl,same-id-same-name
21748,21748,orb of Life Everchanging,same-id-same-name
21749,21749,nacre altar,same-id-same-name
21750,21750,hoard of cursed gold,same-id-same-name
21751,21751,stone snake shrine,same-id-same-name
21752,21752,broken orb of Light Undying,same-id-same-name
21753,21753,nacre slab,same-id-same-name
21754,21754,sea ear,same-id-same-name
21755,21755,bronze gear wheel,same-id-same-name
21756,21756,RESERVED SPRITE,same-id-same-name
21757,21757,calibrated indicator gauge,same-id-same-name
21758,21758,copper valve,same-id-same-name
21759,21759,strange device,same-id-same-name
21760,21760,RESERVED SPRITE,same-id-same-name
21761,21761,glooth converter,same-id-same-name
21766,21766,glass tube,same-id-same-name
21767,21767,filled glooth converter,same-id-same-name
21768,21768,crimson crest mushroom,same-id-same-name
21769,21769,vial of mushroom distillate,same-id-same-name
21770,21770,drowned seaman's skull,same-id-same-name
21771,21771,RESERVED SPRITE,same-id-same-name
21786,21786,RESERVED SPRITE,same-id-same-name
21787,21787,broken nacre altar,same-id-same-name
21791,21791,strange statue,same-id-same-name
21792,21792,copper valve,same-id-same-name
21793,21793,RESERVED SPRITE,same-id-same-name
21794,21794,ancient sundial,same-id-same-name
21795,21795,the time compass,same-id-same-name
21796,21796,nacre altar,same-id-same-name
21797,21797,strange statue,same-id-same-name
21798,21798,large seashell,same-id-same-name
21799,21799,large seashell,same-id-same-name
21800,21800,seacrest scale,same-id-same-name
21801,21801,seacrest hair,same-id-same-name
21802,21802,wicker basket,same-id-same-name
21803,21803,bottle of gloo,same-id-same-name
21804,21804,the orb of Darkness Eternal,same-id-same-name
21805,21805,the orb of Light Undying,same-id-same-name
21806,21806,crimson crest mushroom,same-id-same-name
21807,21807,RESERVED SPRITE,same-id-same-name
21808,21808,rest of life energy,same-id-same-name
21809,21809,spark of light,same-id-same-name
21810,21810,maelstrom of darkness,same-id-same-name
21811,21811,cloud of Earth energy,same-id-same-name
21812,21812,orb of Life Everchanging,same-id-same-name
21813,21813,orb of Earth Everpresent,same-id-same-name
21814,21814,glooth capsule,same-id-same-name
21815,21815,magma chunk,same-id-same-name
21816,21816,tainted glooth capsule,same-id-same-name
21817,21817,glooth extractor,same-id-same-name
21818,21818,ashes,same-id-same-name
21819,21819,steel spider silk,same-id-same-name
21820,21820,spool of steel silk yarn,same-id-same-name
21823,21823,weaving loom,same-id-same-name
21824,21824,weaving loom,same-id-same-name
21825,21825,yarn-winding winch,same-id-same-name
21833,21833,irrigation funnel,same-id-same-name
21836,21836,edible rock fungus,same-id-same-name
21837,21837,fungus powder,same-id-same-name
21838,21838,vial of distilled water,same-id-same-name
21839,21839,pink gloud essence,same-id-same-name
21840,21840,glooth plasma,same-id-same-name
21841,21841,glooth farina,same-id-same-name
21842,21842,edible rock fungi,same-id-same-name
21843,21843,flower-adorned statue,same-id-same-name
21850,21850,dead rat,same-id-same-name
21853,21853,dinky moss floret,same-id-same-name
21854,21854,dinky moss floret stalks,same-id-same-name
21855,21855,dinky moss floret stalks,same-id-same-name
21856,21856,dinky moss floret garland,same-id-same-name
21857,21857,interwoven moss florets,same-id-same-name
21858,21858,debris,same-id-same-name
21863,21863,dead roaring lion,same-id-same-name
21864,21864,dead roaring lion,same-id-same-name
21865,21865,dead roaring lion,same-id-same-name
21866,21866,dead roaring lion,same-id-same-name
21867,21867,torn piece of cloth,same-id-same-name
21868,21868,badly made piece of cloth,same-id-same-name
21869,21869,soft piece of cloth,same-id-same-name
21870,21870,airtight cloth,same-id-same-name
21871,21871,balloon cloth,same-id-same-name
21872,21872,glooth vinegar,same-id-same-name
21873,21873,strong cloth,same-id-same-name
21874,21874,bookcase,same-id-same-name
21875,21875,a pressure gauge,same-id-same-name
21876,21876,bottle of airtight gloo,same-id-same-name
21877,21877,milking fork,same-id-same-name
21878,21878,spider,same-id-same-name
21879,21879,RESERVED SPRITE,same-id-same-name
21880,21880,gas bag,same-id-same-name
21881,21881,full gas bag,same-id-same-name
21882,21882,dead glooth bandit,same-id-same-name
21884,21884,dead glooth bandit,same-id-same-name
21885,21885,dead glooth bandit,same-id-same-name
21886,21886,dead glooth bandit,same-id-same-name
21888,21888,dead glooth brigand,same-id-same-name
21889,21889,dead glooth brigand,same-id-same-name
21890,21890,dead glooth brigand,same-id-same-name
21891,21891,dead glooth brigand,same-id-same-name
21892,21892,crest of the deep seas,same-id-same-name
21893,21893,dead seacrest serpent,same-id-same-name
21894,21894,dead seacrest serpent,same-id-same-name
21895,21895,dead seacrest serpent,same-id-same-name
21896,21896,dead seacrest serpent,same-id-same-name
21897,21897,glooth glider blueprint,same-id-same-name
21898,21898,roll of covering,same-id-same-name
21899,21899,glooth glider tubes and wires,same-id-same-name
21900,21900,dead deep terror,same-id-same-name
21901,21901,glooth glider casing,same-id-same-name
21902,21902,glooth glider crank,same-id-same-name
21903,21903,dead deep terror,same-id-same-name
21904,21904,dead deep terror,same-id-same-name
21905,21905,glooth glider hinge,same-id-same-name
21906,21906,glooth glider gear wheel,same-id-same-name
21907,21907,dead empowered glooth horror,same-id-same-name
21908,21908,dead empowered glooth horror,same-id-same-name
21909,21909,dead empowered glooth horror,same-id-same-name
21910,21910,dead professor maxxen,same-id-same-name
21911,21911,dead professor maxxen,same-id-same-name
21912,21912,dead professor maxxen,same-id-same-name
21913,21913,remains of disgusting ooze,same-id-same-name
21932,21932,receipt,same-id-same-name
21933,21933,receipt,same-id-same-name
21934,21934,black crystal shards,same-id-same-name
21935,21935,grass,same-id-same-name
21936,21936,lapis-crested vase,same-id-same-name
21937,21937,remains of a lapis vase,same-id-same-name
21940,21940,destroyed machinery,same-id-same-name
21941,21941,destroyed machinery,same-id-same-name
21942,21942,destroyed machinery,same-id-same-name
21943,21943,destroyed machinery,same-id-same-name
21944,21944,RESERVED SPRITE,same-id-same-name
21945,21945,large amphora,same-id-same-name
21946,21946,remains of amphora,same-id-same-name
21949,21949,RESERVED SPRITE,same-id-same-name
21950,21950,witches' cap spot,same-id-same-name
21951,21951,RESERVED SPRITE,same-id-same-name
21952,21952,maxxen santa,same-id-same-name
21953,21953,truelove teddy,same-id-same-name
21954,21954,crimson rose,same-id-same-name
21955,21955,sweetheart ring,same-id-same-name
21956,21956,dead deepling tyrant,same-id-same-name
21957,21957,dead deepling tyrant,same-id-same-name
21958,21958,dead deepling tyrant,same-id-same-name
21959,21959,dead deepling tyrant,same-id-same-name
21962,21962,assassin doll,same-id-same-name
21963,21963,assassin doll,same-id-same-name
21964,21964,hoard of dragon gold,same-id-same-name
21965,21965,snow,same-id-same-name
21966,21966,rock soil,same-id-same-name
21967,21967,grass,same-id-same-name
21968,21968,ocean floor,same-id-same-name
21969,21969,RESERVED SPRITE,same-id-same-name
21970,21970,closed door,same-id-same-name
21971,21971,pitfall,same-id-same-name
21972,21972,pitfall,same-id-same-name
21973,21973,some cracks,same-id-same-name
21974,21974,golden lotus brooch,same-id-same-name
21975,21975,peacock feather fan,same-id-same-name
21976,21976,RESERVED SPRITE,same-id-same-name
21977,21977,remains of a tainted soul,same-id-same-name
21978,21978,remains of a redeemed soul,same-id-same-name
21979,21979,remains of a tainted soul,same-id-same-name
21980,21980,remains of a redeemed soul,same-id-same-name
21981,21981,oriental shoes,same-id-same-name
21982,21982,nightmare teddy,same-id-same-name
21983,21983,dead gloom wolf,same-id-same-name
21984,21984,dead gloom wolf,same-id-same-name
21985,21985,dead gloom wolf,same-id-same-name
21986,21986,dead gloom wolf,same-id-same-name
21987,21987,dead dawnfire asura,same-id-same-name
21988,21988,dead midnight asura,same-id-same-name
21989,21989,dead dawnfire asura,same-id-same-name
21990,21990,dead dawnfire asura,same-id-same-name
21991,21991,dead dawnfire asura,same-id-same-name
21992,21992,dead midnight asura,same-id-same-name
21993,21993,dead midnight asura,same-id-same-name
21994,21994,dead midnight asura,same-id-same-name
21995,21995,dead omnivora,same-id-same-name
21996,21996,dead omnivora,same-id-same-name
21997,21997,dead omnivora,same-id-same-name
21998,21998,dead omnivora,same-id-same-name
21999,21999,remains of Oodok,same-id-same-name
22000,22000,remains of Oodok,same-id-same-name
22001,22001,remains of Oodok,same-id-same-name
22002,22002,remains of Oodok,same-id-same-name
22003,22003,remains of arthom,same-id-same-name
22004,22004,remains of arthom,same-id-same-name
22005,22005,remains of arthom,same-id-same-name
22006,22006,remains of arthom,same-id-same-name
22007,22007,gloom wolf fur,same-id-same-name
22008,22008,antler talisman,same-id-same-name
22009,22009,sacred antler talisman,same-id-same-name
22010,22010,dead werebear,same-id-same-name
22011,22011,dead werebear,same-id-same-name
22012,22012,dead werebear,same-id-same-name
22013,22013,dead werebear,same-id-same-name
22014,22014,dead human,same-id-same-name
22015,22015,dead renegade knight,same-id-same-name
22016,22016,dead vile grandmaster,same-id-same-name
22017,22017,dead human,same-id-same-name
22018,22018,dead human,same-id-same-name
22019,22019,dead human,same-id-same-name
22020,22020,dead renegade knight,same-id-same-name
22021,22021,dead renegade knight,same-id-same-name
22022,22022,dead renegade knight,same-id-same-name
22023,22023,dead vile grandmaster,same-id-same-name
22024,22024,dead vile grandmaster,same-id-same-name
22025,22025,dead vile grandmaster,same-id-same-name
22026,22026,phoenix statue,same-id-same-name
22027,22027,dragon eye,same-id-same-name
22051,22051,werebadger claws,same-id-same-name
22052,22052,werewolf fangs,same-id-same-name
22053,22053,wereboar hooves,same-id-same-name
22054,22054,wereboar tusks,same-id-same-name
22055,22055,werebadger skull,same-id-same-name
22056,22056,werebear skull,same-id-same-name
22057,22057,werebear fur,same-id-same-name
22058,22058,vial of liquid silver,same-id-same-name
22059,22059,silvered trap,same-id-same-name
22060,22060,werewolf amulet,same-id-same-name
22061,22061,enchanted werewolf amulet,same-id-same-name
22062,22062,werewolf helmet,same-id-same-name
22063,22063,purple nightshade,same-id-same-name
22064,22064,blooming purple nightshade,same-id-same-name
22065,22065,RESERVED SPRITE,same-id-same-name
22066,22066,dead wereboar,same-id-same-name
22067,22067,dead werebadger,same-id-same-name
22068,22068,dead wereboar,same-id-same-name
22069,22069,dead wereboar,same-id-same-name
22070,22070,dead wereboar,same-id-same-name
22071,22071,dead werebadger,same-id-same-name
22072,22072,dead werebadger,same-id-same-name
22073,22073,dead werebadger,same-id-same-name
22074,22074,closed silvered trap,same-id-same-name
22075,22075,silver vein,same-id-same-name
22076,22076,strangely glowing mark,same-id-same-name
22077,22077,strangely glowing mark,same-id-same-name
22078,22078,dead ghost wolf,same-id-same-name
22079,22079,dead ghost wolf,same-id-same-name
22080,22080,dead ghost wolf,same-id-same-name
22081,22081,dead ghost wolf,same-id-same-name
22082,22082,purple nightshade blossoms,same-id-same-name
22083,22083,moonlight crystals,same-id-same-name
22084,22084,wolf backpack,same-id-same-name
22085,22085,fur armor,same-id-same-name
22086,22086,badger boots,same-id-same-name
22087,22087,wereboar loincloth,same-id-same-name
22088,22088,enchanted werewolf helmet,same-id-same-name
22089,22089,remains of feroxa,same-id-same-name
22090,22090,remains of feroxa,same-id-same-name
22091,22091,remains of feroxa,same-id-same-name
22092,22092,remains of feroxa,same-id-same-name
22101,22101,werebadger trophy,same-id-same-name
22102,22102,wereboar trophy,same-id-same-name
22103,22103,werebear trophy,same-id-same-name
22104,22104,trophy of Feroxa,same-id-same-name
22105,22105,RESERVED SPRITE,same-id-same-name
22106,22106,water vortex,same-id-same-name
22107,22107,adventurer's map,same-id-same-name
22108,22108,remains tzumrah the dazzler,same-id-same-name
22109,22109,remains tzumrah the dazzler,same-id-same-name
22110,22110,remains tzumrah the dazzler,same-id-same-name
22111,22111,remains of tzumrah the dazzler,same-id-same-name
22112,22112,RESERVED SPRITE,same-id-same-name
22113,22113,enchanted werewolf helmet,same-id-same-name
22114,22114,enchanted werewolf helmet,same-id-same-name
22115,22115,enchanted werewolf helmet,same-id-same-name
22116,22116,enchanted werewolf helmet,same-id-same-name
22117,22117,RESERVED SPRITE,same-id-same-name
22118,22118,Tibia coins,same-id-same-name
22119,22119,burst arrow,same-id-same-name
22124,22124,remains of owin,same-id-same-name
22126,22126,remains of owin,same-id-same-name
22127,22127,enchanted werewolf helmet,same-id-same-name
22128,22128,enchanted werewolf helmet,same-id-same-name
22129,22129,enchanted werewolf helmet,same-id-same-name
22130,22130,enchanted werewolf helmet,same-id-same-name
22131,22131,remains of owin,same-id-same-name
22132,22132,enchanted werewolf helmet,same-id-same-name
22133,22133,remains of owin,same-id-same-name
22134,22134,enchanted werewolf amulet,same-id-same-name
22135,22135,dead elder forest fury,same-id-same-name
22136,22136,dead elder forest fury,same-id-same-name
22137,22137,dead elder forest fury,same-id-same-name
22138,22138,dead elder forest fury,same-id-same-name
22139,22139,dead ogre shaman,same-id-same-name
22140,22140,dead ogre shaman,same-id-same-name
22141,22141,dead ogre shaman,same-id-same-name
22142,22142,dead ogre shaman,same-id-same-name
22143,22143,dead ogre brute,same-id-same-name
22144,22144,dead ogre brute,same-id-same-name
22145,22145,dead ogre brute,same-id-same-name
22146,22146,dead ogre brute,same-id-same-name
22147,22147,dead ogre savage,same-id-same-name
22148,22148,dead ogre savage,same-id-same-name
22149,22149,dead ogre savage,same-id-same-name
22150,22150,dead ogre savage,same-id-same-name
22155,22155,RESERVED SPRITE,same-id-same-name
22156,22156,stairs,same-id-same-name
22157,22157,ramp,same-id-same-name
22160,22160,rite of eternal night,same-id-same-name
22161,22161,strange statue,same-id-same-name
22162,22162,strange grave,same-id-same-name
22163,22163,strange statue,same-id-same-name
22170,22170,house silversun's signet ring,same-id-same-name
22171,22171,ogre klubba,same-id-same-name
22172,22172,ogre choppa,same-id-same-name
22173,22173,RESERVED SPRITE,same-id-same-name
22181,22181,RESERVED SPRITE,same-id-same-name
22182,22182,teleportation rod,same-id-same-name
22183,22183,ogre scepta,same-id-same-name
22184,22184,shamanic talisman,same-id-same-name
22185,22185,prickly pear,same-id-same-name
22186,22186,raw meat,same-id-same-name
22187,22187,roasted meat,same-id-same-name
22188,22188,ogre ear stud,same-id-same-name
22189,22189,ogre nose ring,same-id-same-name
22190,22190,painted gourd rattle,same-id-same-name
22191,22191,skull fetish,same-id-same-name
22192,22192,shamanic mask,same-id-same-name
22193,22193,onyx chip,same-id-same-name
22194,22194,opal,same-id-same-name
22195,22195,onyx pendant,same-id-same-name
22196,22196,crystal ball,same-id-same-name
22254,22254,bone flute,same-id-same-name
22292,22292,dragonfruit tree,same-id-same-name
22293,22293,juniper tree,same-id-same-name
22294,22294,small juniper tree,same-id-same-name
22297,22297,small tuft palm,same-id-same-name
22324,22324,bone spiked club,same-id-same-name
22325,22325,stone spiked club,same-id-same-name
22326,22326,bone spiked club,same-id-same-name
22327,22327,stone spiked club,same-id-same-name
22361,22361,golden quartzes,same-id-same-name
22494,22494,RESERVED SPRITE,same-id-same-name
22502,22502,gate of expertise,same-id-same-name
22503,22503,gate of expertise,same-id-same-name
22504,22504,gate of expertise,same-id-same-name
22505,22505,gate of expertise,same-id-same-name
22506,22506,closed door,same-id-same-name
22507,22507,open door,same-id-same-name
22508,22508,closed door,same-id-same-name
22509,22509,open door,same-id-same-name
22516,22516,silver token,same-id-same-name
22517,22517,stairs,same-id-same-name
22518,22518,Fireheart cuirass,same-id-same-name
22519,22519,fireheart hauberk,same-id-same-name
22520,22520,fireheart platemail,same-id-same-name
22521,22521,earthheart cuirass,same-id-same-name
22522,22522,earthheart hauberk,same-id-same-name
22523,22523,earthheart platemail,same-id-same-name
22524,22524,thunderheart cuirass,same-id-same-name
22525,22525,thunderheart hauberk,same-id-same-name
22526,22526,thunderheart platemail,same-id-same-name
22527,22527,frostheart cuirass,same-id-same-name
22528,22528,frostheart hauberk,same-id-same-name
22529,22529,frostheart platemail,same-id-same-name
22530,22530,firesoul tabard,same-id-same-name
22531,22531,earthsoul tabard,same-id-same-name
22532,22532,thundersoul tabard,same-id-same-name
22533,22533,frostsoul tabard,same-id-same-name
22534,22534,firemind raiment,same-id-same-name
22535,22535,earthmind raiment,same-id-same-name
22536,22536,thundermind raiment,same-id-same-name
22537,22537,frostmind raiment,same-id-same-name
22565,22565,stairs,same-id-same-name
22566,22566,stairs,same-id-same-name
22626,22626,large pile of bones,same-id-same-name
22641,22641,RESERVED SPRITE,same-id-same-name
22642,22642,clay pot,same-id-same-name
22643,22643,moon flower,same-id-same-name
22644,22644,parrot's beak plant,same-id-same-name
22645,22645,skull orchid,same-id-same-name
22646,22646,single oxalis,same-id-same-name
22647,22647,several oxalis,same-id-same-name
22648,22648,voodoo lily,same-id-same-name
22649,22649,shark teeth,same-id-same-name
22650,22650,rattling gourd,same-id-same-name
22651,22651,gourd,same-id-same-name
22652,22652,red paint,same-id-same-name
22656,22656,voodoo lily pollen,same-id-same-name
22657,22657,RESERVED SPRITE,same-id-same-name
22658,22658,floating green flask,same-id-same-name
22659,22659,dragon egg shells,same-id-same-name
22660,22660,grey-blue powder,same-id-same-name
22661,22661,flask of greasy red oil,same-id-same-name
22662,22662,hyaena trap,same-id-same-name
22663,22663,trapped hyaena,same-id-same-name
22664,22664,sleeping hyaena,same-id-same-name
22675,22675,lava,same-id-same-name
22676,22676,dragon's nest,same-id-same-name
22677,22677,unknown item,same-id-same-name
22678,22678,opticorder analyser,same-id-same-name
22679,22679,opticorder analyser,same-id-same-name
22680,22680,large pliers,same-id-same-name
22681,22681,heavy stone hammer,same-id-same-name
22682,22682,goblin bone key,same-id-same-name
22683,22683,crude treadmill,same-id-same-name
22684,22684,greasy stone,same-id-same-name
22685,22685,dead goblin,same-id-same-name
22686,22686,dead goblin,same-id-same-name
22687,22687,dead goblin,same-id-same-name
22688,22688,stone floor,same-id-same-name
22689,22689,crude treadmill,same-id-same-name
22690,22690,greasy stone,same-id-same-name
22691,22691,dead goblin,same-id-same-name
22692,22692,carafe of water binding,same-id-same-name
22693,22693,dead holy bog frog,same-id-same-name
22694,22694,poison salt crystal,same-id-same-name
22695,22695,crystallized salt,same-id-same-name
22696,22696,crude water conveyor,same-id-same-name
22697,22697,crude water conveyor,same-id-same-name
22698,22698,purified soul,same-id-same-name
22703,22703,crystal trail,same-id-same-name
22704,22704,botanist's container,same-id-same-name
22705,22705,ancient map,same-id-same-name
22706,22706,rolled-up parchment,same-id-same-name
